video_recv_googInterframeDelayMax,23.0,21.0,19.0,21.0,18.0,20.0,18.0,61.0,66.0,27.0,78.0,50.0,17.0,18.0,18.0,18.0,18.0,21.0,19.0,54.0,18.0,19.0,19.0,18.0,18.0,18.0
video_recv_googJitterBufferMs,20.0,20.0,20.0,20.0,19.0,19.0,19.0,22.0,22.0,23.0,23.0,24.0,24.0,24.0,23.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,21.0,21.0
video_recv_googPlisSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_way_delay_audio_send,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
1_way_delay_video_send,8.5,8.0,7.5,7.5,7.5,7.5,7.5,10.5,12.5,10.5,9.5,8.5,8.5,8.0,8.0,8.0,7.5,7.5,7.5,8.0,9.5,11.5,17.5,18.5,15.0,15.0
ear_ear_delay_audio_send,11.5,13.5,11.5,13.5,19.5,10.5,8.5,16.5,8.5,16.5,16.5,18.5,9.5,9.5,10.5,20.5,13.5,10.5,8.5,7.5,16.5,13.5,17.5,11.5,9.5,16.5
audio_recv_kbitsReceivedPerSecond,0,7,7,6,6,6,7,6,6,5,6,6,7,7,6,6,6,6,7,6,6,7,6,6,5,7
video_recv_kbitsReceivedPerSecond,0,383,400,427,458,543,530,672,541,424,346,203,237,274,320,361,351,434,454,426,398,342,360,407,440,464
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,93.924,93.876,93.924,93.876,93.732,93.94800000000001,93.99600000000001,93.804,93.99600000000001,93.804,93.804,93.756,93.97200000000001,93.97200000000001,93.94800000000001,93.708,93.876,93.94800000000001,93.99600000000001,94.02,93.804,93.876,93.78,93.924,93.97200000000001
kpi_audio_synchronization,4.422858766368832,4.421986386242368,4.422858766368832,4.421986386242368,4.419345725045825,4.423293483768257,4.424159970336449,4.420670461442753,4.424159970336449,4.420670461442753,4.420670461442753,4.419788281943489,4.423727218617665,4.423727218617665,4.423293483768257,4.418902190823617,4.421986386242368,4.423293483768257,4.424159970336449,4.4245917383440005,4.420670461442753,4.421986386242368,4.420229860936,4.422858766368832,4.423727218617665
eye_eye_delay_video_send,31.5,30.0,29.5,28.5,28.5,27.5,28.5,31.5,33.5,31.5,30.5,29.5,29.5,29.0,28.0,28.0,27.5,26.5,31.5,31.0,32.5,34.5,41.5,42.5,39.0,39.0
kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,-20.0,-16.5,-18.0,-15.0,-9.0,-17.0,-20.0,-15.0,-25.0,-15.0,-14.0,-11.0,-20.0,-19.5,-17.5,-7.5,-14.0,-16.0,-23.0,-23.5,-16.0,-21.0,-24.0,-31.0,-29.5,-22.5
kpi_av_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
kpi_fps_stability,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
kpi_q_video,2.65,2.75,2.8999999999999995,3.05,3.34,3.3266666666666667,3.513333333333333,3.34,2.8499999999999996,2.5,1.8,1.95,2.15,2.3499999999999996,2.55,2.5,2.8999999999999995,3.0,2.8999999999999995,2.75,2.45,2.55,2.8,2.9499999999999997,3.05
qoe_simple_normal,3.87753986292987,3.894109598471374,3.9192065295965364,3.9441095984713743,3.9921495250050913,3.990365942640917,4.021573330037383,3.9922967179380837,3.9110177744818273,3.8522967179380836,3.7356300512714173,3.7605320313270543,3.7943030242908513,3.827636357624185,3.8609214981964732,3.8521002434248466,3.919109598471374,3.935921498196473,3.9193511078151606,3.894399082038222,3.8439633846047503,3.860776265138041,3.902247762326222,3.9275398629298697
qoe_simple_smooth,3.9858731962632032,4.019109598471374,4.069206529596536,4.119109598471375,4.215482858338425,4.211477053752028,4.273795552259606,4.215630051271417,4.052684441148494,3.935630051271417,3.702296717938084,3.752198697993721,3.8193030242908517,3.885969690957518,3.952588164863139,3.93543357675818,4.069109598471374,4.10258816486314,4.069351107815161,4.019399082038222,3.91896338460475,3.9524429318047076,4.0355810956595555,4.085873196263203
